ARTICLE_10000_TEXT_2500_32,8492793604,8030288528,7930342004,7527554933,8842143101,8397552689,9278553399,8594462318,8561084017,8906922097,8683851352,8848385627,8558483882,8695412974,8565462251
ARTICLE_10000_TEXT_2500_64,6193949740,7092654646,6481896342,6355483788,6611234013,6689213692,6166572371,6293625676,6757985082,6400978043,6441709176,6467879500,6555523682,6394112011,6353653851
ARTICLE_10000_TEXT_2500_128,5645683775,5697543829,5726635932,5823685186,5758125839,5696923438,5740886276,5940173122,5908089452,5697366011,5758129247,5921520669,5778884449,5665384380,5655561440
ARTICLE_5000_TEXT_2500_32,8337506997,8482046249,8247780106,8393773607,8596630441,8986827563,8531986589,8695677997,8775132895,8431961286,8597837602,8458895598,8657709090,8726512841,8356186894
ARTICLE_5000_TEXT_2500_64,6454158089,6295832865,6229158663,6114502641,6504763681,6374413545,6482864646,6281781296,6140511797,6127724150,6208706926,6188200281,6467463247,6576459520,6181320799
ARTICLE_5000_TEXT_2500_128,5716656407,5705363509,5716271933,5693897074,5375211084,5834470234,5972373881,5577383338,5636115994,5623698642,5790719082,5599234334,5634672984,5718975952,5647279453
